station_id,latitude,longitude,elevation,state,name,first_year,last_year,nobs
UKM00003240,55.417,-1.6,23.0,,BOULMER,1992,2002,13128
UKM00003257,54.3,-1.533,40.0,,LEEMING,1990,2000,777
UKM00003322,53.55,-2.917,54.0,,USAF-DS3-032,1949,1996,43286
UKM00003354,53.0056,-1.2511,117.0,,NOTTINGHAM,1998,2025,18031
UKM00003377,53.167,-0.517,70.0,,WADDINGTON,1989,2005,992
UKM00003414,52.8,-2.667,76.0,,SHAWBURY,1997,2000,561
UKM00003470,52.85,0.167,12.0,,USAF-DS3-035,1973,1977,1419
UKM00003496,52.67,1.68,13.0,,USAF-DS3-037,1951,2001,50219
UKM00003501,52.4167,-4.0,92.0,,CAPEL DEWI,1998,2001,6559
UKM00003502,52.1394,-4.5711,133.0,,ABERPORTH,1969,2025,21280
UKM00003559,52.1039,-0.4214,29.0,,CARDINGTON,1996,2021,242
UKM00003586,52.333,0.767,54.0,,USAF-DS3-043,1989,1993,290
UKM00003590,52.117,0.967,87.0,,WATTISHAM,1999,2006,437
UKM00003649,51.75,-1.583,88.0,,BRIZE NORTON,1992,2005,1008
UKM00003693,51.5547,0.8269,2.0,,SHOEBURYNESS,1966,2025,10755
UKM00003715,51.4,-3.35,67.0,,CARDIFF-WALES ARPT,1989,1997,890
UKM00003743,51.2017,-1.8058,132.0,,LARKHILL,1942,2025,31567
UKM00003774,51.083,-0.217,143.0,,USAF-DS3-044,1953,1992,37593
UKM00003808,50.2183,-5.3275,87.0,,CAMBORNE,1949,2025,69896
UKM00003882,50.8994,0.3169,52.0,,HERSTMONCEUX,1993,2025,23964
UKM00003917,54.65,-6.2167,66.0,,BELFAST/ALDERGROVE ARPT,1949,1962,4234
UKM00003918,54.5,-6.3333,18.0,,CASTOR BAY,2002,2025,13080
UKM00003920,54.48,-6.1,37.0,,USAF-DS3-050,1962,2002,48480
UKM00033966,45.0464,34.5989,204.6,,KRYMSKA,2011,2013,493
UKXUAC03371,44.62,33.53,8.0,,SEWASTOPOL,1939,1949,723
UPM00033317,50.1667,27.0333,277.0,,SHEPETIVKA,1957,2022,35377
UPM00033345,50.4,30.5667,166.0,,KIEV,1939,2022,60335
UPM00033393,49.8167,23.95,319.0,,L'VIV,1947,2022,47168
UPM00033506,49.6,34.55,159.0,,POLTAVA,1947,1949,634
UPM00033631,48.633,22.267,118.0,,UZHHOROD,1953,2008,40708
UPM00033658,48.3667,25.9,242.0,,CHERNIVTSI,1950,2018,44140
UPM00033791,48.0333,33.2167,123.0,,KRYVYI RIH,1949,2022,35710
UPM00033837,46.4333,30.7667,42.0,,ODESA,1939,2022,47272
UPM00033946,44.6833,34.1333,180.0,,SIMFEROPOL,1950,2010,43580
UPM00034300,49.9667,36.1333,154.0,,KHARKIV,1939,2022,49332
USI0000KRPD,45.417,-91.767,337.0,WI,RICE LAKE RGNL CARLS,2003,2006,581
USM00070026,71.2889,-156.7833,11.9,AK,BARROW/W. POST W. ROGERS,1932,2025,64574
USM00070027,71.317,-156.617,11.0,AK,SANDIA LAB. D,2008,2008,523
USM00070086,70.1333,-143.6333,11.9,AK,BARTER ISLAND WSO AP,1953,1988,25677
USM00070133,66.8864,-162.6133,5.0,AK,KOTZEBUE,1942,2025,59747
USM00070194,66.567,-145.267,135.0,AK,FORT YUKON,1976,1978,133
USM00070200,64.5072,-165.4347,6.5,AK,NOME,1930,2025,67627
USM00070204,63.85,-171.6,10.0,AK,GAMBELL,1942,1953,8490
USM00070219,60.785,-161.84,33.0,AK,BETHEL/BETHEL AIRPORT,1940,2025,62811
USM00070231,62.9583,-155.5978,103.0,AK,MCGRATH,1942,2025,62366
USM00070261,64.8161,-147.8767,133.7,AK,FAIRBANKS/INT.,1930,2025,70683
USM00070267,64.0,-145.733,391.0,AK,FT GREELY/ALLEN AAF,1957,1993,1398
USM00070270,61.2667,-149.65,115.0,AK,FT. RICHARDSON/BRYANT AHP,1982,2006,972
USM00070273,61.1567,-149.9864,52.1,AK,ANCHORAGE/INT.,1938,2025,66974
USM00070291,62.97,-141.96,524.0,AK,NORTHWAY,1942,1955,12371
USM00070292,63.367,-143.333,472.0,AK,USAF-DS3-520,1941,1978,592
USM00070308,57.15,-170.2167,10.0,AK,ST. PAUL ISLANDS,1944,2025,55622
USM00070316,55.2011,-162.7164,25.3,AK,COLD BAY,1946,2025,54952
USM00070326,58.6794,-156.6683,8.4,AK,KING SALMON,1953,2025,50827
USM00070350,57.7431,-152.4867,5.0,AK,KODIAK,1946,2025,57489
USM00070361,59.5167,-139.6667,10.7,AK,YAKUTAT,1942,2025,56053
USM00070381,58.37,-134.58,6.0,AK,JUNEAU,1931,1953,15260
USM00070398,55.0389,-131.5778,34.7,AK,ANNETTE ISLAND,1942,2025,56922
USM00070409,52.8,173.16,27.0,AK,ATTU ISLAND,1947,1958,3463
USM00070414,52.7167,174.1,29.0,AK,SHEMYA AFB,1946,2025,46032
USM00070439,51.3833,179.25,67.1,AK,AMCHITKA ISLAND,1944,1965,1908
USM00070454,51.883,-176.65,4.0,AK,ADAK (NAS),1943,1996,33391
USM00070485,53.38,-167.9,40.0,AK,UMNAK ISLAND,1944,1950,2799
USM00070489,53.9,-166.53,7.0,AK,DUTCH HARBOR,1950,1954,2953
USM00072201,24.5531,-81.7886,13.4,FL,KEY WEST/INT.,1919,2025,68425
USM00072202,25.7544,-80.3831,4.3,FL,MIAMI,1945,2025,47778
USM00072203,26.6847,-80.0994,7.3,FL,WEST PALM BEACH INTL AP,1943,1995,14002
USM00072206,30.4839,-81.7011,10.1,FL,JACKSONVILLE/INTNL.,1926,2025,57876
USM00072208,32.895,-80.0275,13.3,SC,CHARLESTON/MUN.,1932,2025,75995
USM00072210,27.7053,-82.4006,13.1,FL,TAMPA BAY AREA,1931,2025,74431
USM00072213,31.25,-82.4,43.3,GA,WAYCROSS WARE CO AP,1942,1995,20191
USM00072214,30.4461,-84.2994,52.8,FL,TALLAHASSEE/MUN.,1940,2024,33896
USM00072215,33.3558,-84.5672,244.9,GA,PEACHTREE CITY,1994,2025,22231
USM00072216,31.58,-84.12,61.0,GA,ALBANY,1956,1960,658
USM00072220,29.733,-85.033,6.0,FL,APALACHICOLA MUNI,1948,1991,12530
USM00072221,30.4833,-86.5167,29.0,FL,VALPARAISO/EGLIN AFB,1938,2025,54490
USM00072222,30.35,-87.3167,8.5,FL,PENSACOLA FOREST SHERMAN NAS,1946,1965,3463
USM00072224,29.6833,-85.35,3.0,FL,CAPE SAN BLAS SITE D 3,1961,1970,2507
USM00072225,32.333,-84.833,130.0,GA,FORT BENNING,1969,1989,3790
USM00072226,32.3,-86.4,64.0,AL,MONTGOMERY DANNELLY FLD,1919,1974,24956
USM00072228,33.567,-86.75,192.0,AL,BIRMINGHAM MUNI,1939,1980,14141
USM00072229,32.9,-87.25,55.2,AL,CENTREVILLE WSMO,1974,1994,14447
USM00072230,33.1789,-86.7822,174.0,AL,BIRMINGHAM,1994,2025,22408
USM00072231,29.98,-90.25,3.0,LA,NEW ORLEANS,1926,1950,24251
USM00072232,29.3333,-89.4,0.0,LA,BOOTHVILLE WSCMO CIT,1950,1988,25889
USM00072233,30.3369,-89.825,9.9,LA,SLIDELL/MUN. LA,1988,2025,27730
USM00072235,32.3189,-90.08,90.7,MS,JACKSON/ALLEN C. THOMPSON FIEL,1932,2025,66022
USM00072238,33.48,-90.98,40.0,MS,GREENVILLE,1942,1954,2188
USM00072239,31.033,-93.033,110.0,LA,FORT POLK (ARMY),1976,1989,1222
USM00072240,30.1253,-93.2161,4.8,LA,LAKE CHARLES/MUN.,1940,2025,67251
USM00072243,29.967,-95.35,33.0,TX,HOUSTON/INTERCONTIN,1971,1979,1796
USM00072244,30.63,-96.48,82.0,TX,BRYAN,1954,1958,2543
USM00072247,32.35,-94.65,124.1,TX,LONGVIEW WSMO,1975,1995,14445
USM00072248,32.4511,-93.8414,85.1,LA,SHREVEPORT/REG.,1949,2025,44160
USM00072249,32.835,-97.2986,195.2,TX,FORT WORTH,1937,2025,50613
USM00072250,25.9167,-97.4192,7.1,TX,BROWNSVILLE/INT.,1929,2025,78280
USM00072251,27.7789,-97.5056,14.8,TX,CORPUS CHRISTI/INT.,1953,2025,34954
USM00072253,29.5333,-98.4667,242.6,TX,SAN ANTONIO INTL AP,1939,1966,25126
USM00072255,28.85,-96.9167,32.6,TX,VICTORIA RGNL AP,1942,1989,19744
USM00072256,31.617,-97.217,157.0,TX,WACO RGNL,1940,1976,11201
USM00072257,31.1,-97.717,282.0,TX,FT HOOD AAF/KILLEEN,1969,1991,2923
USM00072260,32.2167,-98.1833,399.0,TX,STEPHENVILLE,1973,1994,15234
USM00072261,29.3744,-100.9183,314.0,TX,DEL RIO/INT.,1954,2025,54486
USM00072263,31.4167,-100.4,573.0,TX,MATHIS FLD/S.ANGELO,1942,1970,2501
USM00072264,30.3667,-104.0167,1481.0,TX,MARFA MUNI (AMOS),1929,1959,5463
USM00072265,31.9425,-102.1892,874.9,TX,MIDLAND/MIDLAND REG. AIRTERM,1930,2025,63213
USM00072266,32.4167,-99.6833,545.3,TX,ABILENE MUNI AP,1935,1973,19791
USM00072267,33.65,-101.8167,988.0,TX,LUBBOCK/MUNI (TEX),1950,1964,693
USM00072268,33.3,-104.533,1118.0,NM,ROSWELL/INDUSTRIAL,1944,1978,968
USM00072269,32.4,-106.367,1216.0,NM,USAF-DS3-528,1949,1993,8565
USM00072273,31.583,-110.333,1428.0,AZ,FORT HUACHUCA,1955,1995,9251
USM00072274,32.2278,-110.9558,751.4,AZ,TUCSON,1932,2025,68643
USM00072278,33.433,-112.2,344.0,AZ,PHOENIX/SKY HARBOR,1948,1998,7261
USM00072280,32.65,-114.6,63.0,AZ,YUMA INTL AIRPORT,1929,2004,13843
USM00072281,32.817,-115.683,-18.0,CA,EL CENTRO NAF,1962,1991,1361
USM00072293,32.8333,-117.1167,133.5,CA,SAN DIEGO/MIRAMAR,1946,2025,57469
USM00072295,33.933,-118.4,32.0,CA,LOS ANGELES INTL,1926,1979,16115
USM00072297,33.82,-118.15,20.0,CA,LONG BEACH,1943,1956,7017
USM00072303,35.167,-79.033,61.0,NC,POPE AFB,1919,1990,8526
USM00072304,35.2667,-75.55,7.6,NC,CAPE HATTERAS WB BLDG,1941,1994,42554
USM00072305,34.7761,-76.8767,11.0,NC,NEWPORT,1994,2025,22443
USM00072306,35.867,-78.783,134.0,NC,RALEIGH/RALEIGH-DUR,1941,1974,9591
USM00072308,36.8833,-76.2,9.0,VA,NORFOLK/MUNI (VA),1940,1965,27148
USM00072311,33.95,-83.3167,244.8,GA,ATHENS BEN EPPS AP,1955,1994,28581
USM00072317,36.0981,-79.9428,276.5,NC,GREENSBORO/G.-HIGH PT.,1928,2025,77758
USM00072318,37.2039,-80.4142,639.4,VA,BLACKSBURG,1995,2025,21328
USM00072326,35.817,-83.983,299.0,TN,KNOXVILLE MUNICIPAL,1927,1973,16989
USM00072327,36.2469,-86.5617,180.2,TN,NASHVILLE/OLD HICKORY,1937,2025,70664
USM00072340,34.835,-92.2594,173.2,AR,LITTLE ROCK/ADAMS FLD,1947,2025,56352
USM00072344,35.3333,-94.3667,141.1,AR,FT SMITH CAMP CHAFFEE,1953,1964,5244
USM00072349,36.8833,-93.9,438.9,MO,MONETT,1970,1995,18071
USM00072351,33.98,-98.5,309.0,TX,WICHITA FALLS,1950,1950,113
USM00072352,34.65,-99.2667,420.0,OK,ALTUS AFB (OKLA),1954,1961,2675
USM00072353,35.383,-97.6,398.0,OK,OKLAHOMA CITY/W. RO,1926,1989,55703
USM00072355,34.65,-98.4,360.0,OK,FORT SILL,1918,2008,16423
USM00072356,36.2,-95.883,195.0,OK,TULSA INTL ARPT(AW),1931,1975,8677
USM00072357,35.1808,-97.4378,344.9,OK,NORMAN/MAX WESTHEIMER A,1974,2025,27275
USM00072363,35.2331,-101.7092,1095.0,TX,AMARILLO/INTL.,1932,2025,77311
USM00072364,31.8728,-106.6981,1254.0,TX,SANTA TERESA,1932,2025,76477
USM00072365,35.0378,-106.6219,1619.0,NM,ALBUQUERQUE/INT.,1931,2025,84660
USM00072374,35.0281,-110.7208,1489.3,AZ,WINSLOW MUNI AP,1931,1995,47510
USM00072376,35.23,-111.8217,2179.0,AZ,FLAGSTAFF,1995,2025,21319
USM00072381,34.9167,-117.9,705.0,CA,EDWARDS AFB,1942,2025,21798
USM00072383,34.75,-118.733,1379.0,CA,SANDBURG (AUT),1932,1975,16801
USM00072385,36.95,-116.05,1196.9,NV,YUCCA FLATS TEST 21,1956,1996,13621
USM00072387,36.6206,-116.0278,1007.1,NV,MERCURY DESERT ROCK AP,1951,2010,26498
USM00072388,36.05,-115.1833,697.2,NV,AS VEGAS,1935,2025,41069
USM00072389,36.767,-119.717,100.0,CA,FRESNO AIRTERM,1929,1974,24368
USM00072391,34.1167,-119.1167,4.0,CA,POINT MUGU/NAS,1948,2017,17480
USM00072393,34.75,-120.5667,121.0,CA,VANDENBERG AFB,1958,2025,46424
USM00072394,34.9,-120.45,73.0,CA,SANTA MARIA/PUBLIC (CAL),1947,1959,9786
USM00072401,37.5,-77.333,54.0,VA,RICHMOND/BYRD FIELD,1942,1975,4674
USM00072402,37.9333,-75.4833,12.2,VA,WALLOPS ISLAND,1963,2025,45251
USM00072403,38.9767,-77.4858,88.4,VA,STERLING,1960,2025,47648
USM00072405,38.85,-77.033,20.0,DC,WASHINGTON/NATIONAL,1919,1973,42348
USM00072407,39.45,-74.6667,22.9,NJ,ATLANTIC CITY U-A,1980,1994,10118
USM00072408,39.883,-75.25,9.0,PA,PHILADELPHIA INTL,1940,1975,10695
USM00072409,40.03,-74.31,32.0,NJ,LAKEHURST,1946,1955,5474
USM00072412,37.783,-81.117,766.0,WV,BECKLEY,1973,1973,114
USM00072414,38.373,-81.6,299.0,WV,YEAGER,1972,1979,1619
USM00072421,39.05,-84.667,267.0,KY,CINCINNATI/GREATER,1947,1974,1311
USM00072424,37.9,-85.967,230.0,KY,FORT KNOX/GODMAN,1919,1988,5427
USM00072425,38.3667,-82.55,255.1,WV,HUNTINGTON TRI STATE AP,1940,1995,35391
USM00072426,39.4214,-83.8217,322.7,OH,WILMINGTON,1943,2025,22258
USM00072432,38.05,-87.533,118.0,IN,EVANSVILLE REGIONAL,1929,1975,22434
USM00072433,38.65,-88.9667,174.7,IL,SALEM LECKRONE AP,1954,1988,15223
USM00072434,38.75,-90.367,172.0,MO,ST. LOUIS/LAMBERT,1929,1975,25609
USM00072435,37.0667,-88.7667,124.1,KY,PADUCAH BARKLEY FLD,1988,1995,4390
USM00072436,39.27,-85.9,203.0,IN,COLUMBUS,1943,1955,1153
USM00072438,39.733,-86.267,246.0,IN,INDIANAPOLIS/I.-MUN,1932,1975,20161
USM00072440,37.2347,-93.4014,391.1,MO,SPRINGFIELD/MUN.,1939,2025,33197
USM00072445,38.817,-92.217,274.0,MO,COLUMBIA REGIONAL,1946,1974,19320
USM00072450,37.65,-97.433,409.0,KS,WICHITA/MID-CONTINE,1930,1975,23414
USM00072451,37.7614,-99.9686,786.4,KS,DODGE CITY/MUN.,1940,2025,66561
USM00072455,39.1,-96.767,320.0,KS,FT RILEY/MARSHALL A,1958,1989,1222
USM00072456,39.0722,-95.6306,268.1,KS,TOPEKA/MUN.,1953,2025,55178
USM00072457,39.37,-94.92,274.0,KS,FT. LEAVENWORTH,1929,1953,5295
USM00072462,37.433,-105.867,2299.0,CO,ALAMOSA MUNI(AWOS),1973,1975,921
USM00072464,38.283,-104.5,1439.0,CO,PUEBLO MEMORIAL(AW),1973,1975,1430
USM00072465,39.367,-101.7,1115.0,KS,GOODLAND/RENNER FIE,1944,1974,8448
USM00072468,38.7,-104.767,1789.0,CO,FORT CARSON/BUTTS,1971,1998,5776
USM00072469,39.7675,-104.8694,1611.0,CO,DENVER/STAPLETON INT.,1919,2022,83085
USM00072475,38.417,-113.017,1536.0,UT,MILFORD MUNICIPAL,1973,1975,774
USM00072476,39.12,-108.525,1474.0,CO,GRAND JUNCTION/WALKER FIELD,1938,2025,69530
USM00072480,37.367,-118.367,1263.0,CA,BISHOP AIRPORT,1947,1975,1144
USM00072481,37.3667,-120.5667,58.2,CA,CASTLE AFB,1942,1963,3298
USM00072483,38.517,-121.5,8.0,CA,SACRAMENTO/EXECUTIV,1938,1974,14121
USM00072485,38.0667,-117.0833,1656.0,NV,TONAPAH APRT (NEV),1942,1958,3624
USM00072486,39.295,-114.8453,1907.1,NV,ELY YELLAND FLD AP,1938,1995,48437
USM00072489,39.5681,-119.7967,1518.0,NV,RENO,1927,2025,48256
USM00072493,37.7444,-122.2236,2.5,CA,OAKLAND/METROP. OAKLAND INT.,1928,2025,79130
USM00072497,39.7833,-121.85,25.0,CA,CHICO MUNI,1942,1971,2664
USM00072501,40.865,-72.8628,19.6,NY,UPTON,1994,2025,21973
USM00072503,40.7833,-73.8667,6.0,NY,LA GUARDIA,1939,1972,11232
USM00072506,41.25,-70.0667,14.0,MA,NANTUCKET MEM AP,1941,1970,22618
USM00072509,42.367,-71.033,6.0,MA,BOSTON/LOGAN INTL,1926,1973,22316
USM00072514,41.25,-76.917,160.0,PA,WILLIAMSPORT/LYCOMI,1973,1975,463
USM00072515,42.217,-75.983,497.0,NY,BINGHAMTON/BROOME C,1973,1973,109
USM00072518,42.6919,-73.8322,95.0,NY,ALBANY,1930,2025,73570
USM00072520,40.5317,-80.2172,360.5,PA,PITTSBURGH,1934,2025,76109
USM00072524,41.417,-81.867,245.0,OH,CLEVELAND,1926,1973,15064
USM00072528,42.9411,-78.7189,218.4,NY,BUFFALO/GREATER BUFFALO INT.,1929,2025,79533
USM00072531,40.3,-88.15,227.0,IL,RANTOUL,1922,1956,16640
USM00072532,40.6667,-89.6833,205.7,IL,PEORIA GTR PEORIA AP,1956,1995,29195
USM00072533,41.0,-85.2,252.0,IN,FORT WAYNE/BAER FLD,1940,1975,9534
USM00072534,41.783,-87.75,190.0,IL,CHICAGO/MIDWAY,1928,1979,24985
USM00072535,41.7,-86.3167,235.9,IN,SOUTH BEND ST JOSEPH,1959,1961,612
USM00072536,41.6,-83.8,211.0,OH,TOLEDO EXPRESS,1939,1974,14112
USM00072537,42.3167,-83.2333,187.0,MI,DETROIT METRO.,1949,1972,10601
USM00072545,42.0833,-91.6167,264.9,IA,CEDAR RAPIDS ECHO SI,1954,1961,1310
USM00072546,41.533,-93.65,294.0,IA,DES MOINES INTL,1939,1975,11917
USM00072548,42.55,-92.4,255.0,IA,WATERLOO,1953,1959,742
USM00072557,42.4,-96.383,336.0,IA,SIOUX CITY MUNI,1940,1974,9727
USM00072558,41.32,-96.3669,351.5,NE,VALLEY,1926,2025,84115
USM00072562,41.1328,-100.7,848.8,NE,NORTH PLATTE/LEE BIRD,1930,2025,76955
USM00072563,41.22,-103.1,1341.0,NE,SYDNEY,1955,1957,677
USM00072564,41.15,-104.817,1872.0,WY,CHEYENNE/WARREN AFB,1926,1973,25238
USM00072566,41.8667,-103.5833,1207.0,NE,SCOTTSBLUFF AAF,1953,1961,987
USM00072569,42.917,-106.467,1612.0,WY,CASPER/NATRONA COUN,1973,1975,1420
USM00072572,40.7722,-111.9553,1289.0,UT,SALT LAKE CITY/INTNL UT.,1926,2025,85218
USM00072575,41.1833,-112.0167,1346.0,UT,OGDEN,1948,1956,6664
USM00072576,42.8167,-108.7333,1695.3,WY,LANDER HUNT FLD AP,1948,1995,34519
USM00072581,40.733,-114.033,1292.0,UT,WENDOVER/AF. AUX. F,1944,1975,1089
USM00072582,40.86,-115.7422,1593.0,NV,ELKO,1931,2025,32527
USM00072583,40.9019,-117.8072,1309.7,NV,WINNEMUCCA MUNI AP,1935,1994,43590
USM00072591,40.15,-122.25,108.0,CA,RED BLUFF MUNICIPAL,1944,1973,4637
USM00072597,42.3769,-122.8822,398.2,OR,MEDFORD/MEDFORD-JACKSON COUNTY,1926,2025,80929
USM00072632,42.6989,-83.4714,330.2,MI,WHITE LAKE,1994,2025,22227
USM00072634,44.9075,-84.7189,447.7,MI,GAYLORD,1996,2025,20843
USM00072636,43.167,-86.25,193.0,MI,MUSKEGON,1940,1974,10171
USM00072637,42.9667,-83.75,234.4,MI,FLINT BISHOP AP,1956,1994,29048
USM00072639,45.067,-83.567,211.0,MI,ALPENA/PHELPS COLLI,1973,1974,111
USM00072641,43.133,-89.333,264.0,WI,MADISON/DANE COUNTY,1919,1973,12715
USM00072645,44.4986,-88.1119,209.3,WI,GREEN BAY/A.-STRAUBEL,1940,2025,62503
USM00072649,44.8497,-93.5647,290.2,MN,CHANHASSEN,1937,2025,27454
USM00072654,44.3833,-98.2167,391.7,SD,HURON RGNL AP,1938,1994,33451
USM00072655,45.55,-94.0667,316.1,MN,ST CLOUD MUNI AP,1948,1995,35321
USM00072659,45.4556,-98.4133,398.4,SD,ABERDEEN/REG.,1994,2025,21961
USM00072662,44.0728,-103.21,1029.0,SD,RAPID CITY WFO,1939,2025,70039
USM00072666,44.767,-106.967,1209.0,WY,SHERIDAN CO. ARPT,1927,1976,16448
USM00072672,43.0647,-108.4767,1699.0,WY,RIVERTON,1995,2025,21084
USM00072677,45.8,-108.533,1088.0,MT,BILLINGS/LOGAN INT.,1934,1975,18423
USM00072681,43.5672,-116.2114,873.1,ID,BOISE/MUN.,1926,2025,74921
USM00072683,43.583,-118.95,1271.0,OR,BURNS MUNI (AMOS),1973,1975,1705
USM00072688,45.683,-118.85,456.0,OR,PENDLETON MUNICIPAL,1935,1975,17867
USM00072693,44.117,-123.217,114.0,OR,EUGENE/MAHLON SWEET,1943,1975,5856
USM00072694,44.9092,-123.0083,62.4,OR,SALEM/MCNARY,1956,2025,51503
USM00072698,45.5333,-122.6833,8.0,OR,PORTLAND INTL,1928,1972,27685
USM00072712,46.8683,-68.0136,191.0,ME,CARIBOU/MUN.,1940,2025,65693
USM00072734,46.4667,-84.35,218.8,MI,SAULT STE MARIE SANDERSON FLD,1926,1996,58659
USM00072745,46.833,-92.183,432.0,MN,DULUTH INTL AIRPORT,1940,1974,8808
USM00072747,48.5647,-93.3975,357.3,MN,INT.FALLS/FALLS INT. MN.,1942,2025,62114
USM00072753,46.9,-96.8,274.0,ND,FARGO/HECTOR FIELD,1934,1973,15380
USM00072764,46.7717,-100.7594,506.2,ND,BISMARCK/MUN.,1932,2025,79796
USM00072767,48.183,-103.633,581.0,ND,WILLISTON/SLOULIN F,1973,1973,460
USM00072768,48.2067,-106.6256,693.1,MT,GLASGOW/INT.,1943,2025,62706
USM00072773,46.917,-114.083,972.0,MT,MISSOULA/JOHNSON-BE,1935,1975,15882
USM00072776,47.4614,-111.3847,1132.0,MT,GREAT FALLS,1940,2025,66372
USM00072777,48.55,-109.767,792.0,MT,HAVRE (AMOS),1973,1975,690
USM00072781,46.567,-120.533,325.0,WA,YAKIMA AIRTERM,1929,1975,2200
USM00072783,46.374,-117.015,440.0,ID,LEWISTON NEZ PERCE,1973,1974,432
USM00072786,47.6806,-117.6267,729.1,WA,SPOKANE,1926,2025,72090
USM00072792,46.9667,-122.9,66.1,WA,OLYMPIA MUN I AP,1962,1964,1217
USM00072793,47.45,-122.3,137.0,WA,SEATTLE-TACOMA INTL,1944,1981,18573
USM00072797,47.9339,-124.5603,56.8,WA,QUILLAYUTE,1966,2025,42704
USM00072798,48.3833,-124.7333,35.1,WA,TATOOSH ISLAND WB,1940,1966,21961
USM00074001,34.6,-86.6333,175.0,AL,REDSTONE ARSENAL,1992,2014,2583
USM00074002,39.5,-76.1667,5.0,MD,ABERDEEN PRVGR,1992,2017,5475
USM00074003,40.1667,-112.9333,1325.0,UT,DUGWAY PRVGR,1944,2025,2130
USM00074004,32.8356,-114.4,231.0,AZ,YUMA PROVING GROUNDS AZ,1992,2025,13785
USM00074005,32.8636,-114.0331,231.0,AZ,YUMA PRVGR,2008,2025,6605
USM00074207,47.13,-122.6,71.0,WA,USAF-DS3-593,1920,1986,4029
USM00074389,43.8925,-70.2572,124.5,ME,GRAY,1940,2025,65453
USM00074392,43.88,-69.93,36.0,ME,BRUNSWICK,1953,1955,965
USM00074455,41.6114,-90.5817,230.5,IA,QUAD CITY,1935,2025,24041
USM00074479,40.433,-80.0,229.0,PA,USAF-DS3-595,1971,1973,544
USM00074482,41.5,-74.1,138.0,NY,NEWBURGH/STEWART AFB,1942,1951,3104
USM00074486,40.65,-73.7833,10.1,NY,NEW YORK JFK AP,1952,1980,24923
USM00074494,41.6569,-69.9589,15.1,MA,CHATHAM,1970,2021,36802
USM00074505,37.3167,-121.8667,31.0,CA,SAN JOSE/EMSU,1971,1972,188
USM00074531,38.967,-104.817,1999.0,CO,AIR FORCE ACADEMY,1981,2000,4234
USM00074544,38.87,-98.82,569.0,KS,RUSSELL,1952,1952,284
USM00074560,40.1517,-89.3383,179.2,IL,LINCOLN,1995,2025,22073
USM00074570,39.8333,-84.05,249.9,OH,DAYTON W PATTERSON AFB,1918,1995,42163
USM00074574,38.33,-77.03,7.0,VA,DAHLGREN,1946,1959,2797
USM00074606,34.65,-120.567,112.0,CA,SOUTH VANDENBERG AF,1966,2001,6218
USM00074611,35.281,-116.63,716.0,CA,BICYCLE LAKE (AAF),1987,1993,1660
USM00074612,35.6833,-117.6833,696.0,CA,CHINA LAKE,1946,2025,12741
USM00074614,36.533,-115.667,952.0,NV,INDIAN SPRINGS GUNN,1977,1978,335
USM00074618,35.267,-117.433,864.0,CA,CUDDLEBACK GUNNERY,1973,1982,2651
USM00074619,35.333,-117.1,962.0,CA,SUPERIOR VALLEY GUN,1982,1992,4139
USM00074626,33.45,-111.95,386.0,AZ,WFO PHOENIX,2000,2025,5452
USM00074630,33.8,-106.6667,1506.0,NM,STALLION SITE,1956,1960,610
USM00074631,33.167,-106.5,1235.0,NM,WHITE SANDS MISSILE,1956,1983,1539
USM00074638,34.3,-103.8,1326.0,NM,MELROSE GUNNERY RAN,1973,1973,151
USM00074641,36.2969,-99.775,669.0,OK,GAGE,1952,2002,586
USM00074646,36.6,-97.5,306.0,OK,LAMONT,2000,2025,26211
USM00074671,36.667,-87.5,174.0,KY,FORT CAMPBELL (AAF),1943,1995,2026
USM00074693,35.133,-78.933,74.0,NC,FORT BRAGG/SIMMONS,1984,1988,159
USM00074695,35.667,-75.9,3.0,NC,DARE COUNTY GUNNERY,1973,1991,5845
USM00074724,32.933,-112.7,269.0,AZ,GILA BEND (AAF),1973,2002,19205
USM00074732,32.9,-106.1,1258.0,NM,HOLLOMAN AFB,1949,1994,10948
USM00074754,31.33,-92.55,27.0,LA,ALEXANDRIA,1943,1955,899
USM00074755,31.183,-92.633,67.0,LA,CLAIBORNE RNG (AFS),1973,1990,3303
USM00074768,30.3667,-89.5833,9.0,MS,NASA MISS. TEST,1969,1971,1068
USM00074777,30.433,-86.683,12.0,FL,HURLBURT FIELD (AF),1987,1991,375
USM00074778,30.567,-86.317,48.0,FL,EGLIN AFB RANGE NO.,1982,1984,402
USM00074780,31.867,-81.633,27.0,GA,FORT STEWART RESERV,1978,1993,3618
USM00074790,33.967,-80.483,73.0,SC,SHAW AFB/SUMTER,1942,1973,1963
USM00074792,33.85,-80.483,68.0,SC,POINSETT RANGE,1976,1988,3637
USM00074794,28.4667,-80.55,3.0,FL,CAPE KENNEDY,1950,2025,60568
USM00074796,27.65,-81.333,20.0,FL,AVON PARK GUNNERY R,1973,1993,11151
USM00091162,22.0333,-159.7833,4.9,HI,BARKING SANDS,1942,1975,5267
USM00091165,21.9933,-159.3467,32.3,HI,LIHUE,1950,2025,67868
USM00091170,21.483,-158.033,256.0,HI,WAHIAWA,1929,1989,4697
USM00091176,21.433,-157.767,1.0,HI,KANEOHE BAY (MCAF),1974,2003,1432
USM00091182,21.35,-157.933,5.0,HI,HONOLULU INTL,1941,1996,33372
